iso3,anio,gran_sector,sector_codigo,sector_desc,empleo_miles,share_empleo
ARG,1990,Bienes,B,Petróleo y minería,25.29593605,0.0021416398
ARG,1990,Bienes,C,Industria,2031.53584,0.17199673
ARG,1990,Bienes,DE,"Electricidad, gas y agua",189.0995858,0.016009813
ARG,1990,Bienes,F,Construcción,789.485925,0.066840559
ARG,1990,Servicios,GI,"Comercio, hoteles y restaurantes",2203.297089,0.18653862
ARG,1990,Servicios,H,Transporte,685.5626271,0.058042061
ARG,1990,Servicios,JMN,Servicios empresariales,698.0767489,0.059101552
ARG,1990,Servicios,K,Finanzas,98.97867088,0.008379871
ARG,1990,Servicios,L,Servicios inmobiliarios,51.32223417,0.0043451148
ARG,1990,Servicios,OPQ,"Administración pública, defensa, educación y salud",2430.737,0.20579445
ARG,1990,Servicios,RSTU,Otros servicios,1360.447898,0.11518014
ARG,1991,Bienes,A,Agro y pesca,1252.993203,0.10278287
ARG,1991,Bienes,B,Petróleo y minería,25.7005668,0.0021082142
ARG,1991,Bienes,C,Industria,2054.255933,0.16851035
ARG,1991,Bienes,DE,"Electricidad, gas y agua",187.1611456,0.015352804
ARG,1991,Bienes,F,Construcción,782.8426035,0.064216472
ARG,1991,Servicios,GI,"Comercio, hoteles y restaurantes",2291.582193,0.18797818
ARG,1991,Servicios,H,Transporte,711.4039573,0.058356371
ARG,1991,Servicios,JMN,Servicios empresariales,728.1986081,0.059734035
ARG,1991,Servicios,K,Finanzas,103.2495789,0.008469549
ARG,1991,Servicios,L,Servicios inmobiliarios,53.53677736,0.0043916148
ARG,1991,Servicios,OPQ,"Administración pública, defensa, educación y salud",2564.463876,0.21036263
ARG,1991,Servicios,RSTU,Otros servicios,1435.292871,0.11773688
ARG,1992,Bienes,A,Agro y pesca,1233.48689,0.099587709
ARG,1992,Bienes,B,Petróleo y minería,27.84589993,0.0022481873
ARG,1992,Bienes,C,Industria,2089.049484,0.16866305
ARG,1992,Bienes,DE,"Electricidad, gas y agua",184.4439273,0.014891402
ARG,1992,Bienes,F,Construcción,778.090512,0.062820494
ARG,1992,Servicios,GI,"Comercio, hoteles y restaurantes",2365.418072,0.19097614
ARG,1992,Servicios,H,Transporte,765.160644,0.061776578
ARG,1992,Servicios,JMN,Servicios empresariales,731.1200753,0.059028253
ARG,1992,Servicios,K,Finanzas,103.6638069,0.0083694784
ARG,1992,Servicios,L,Servicios inmobiliarios,53.75156209,0.0043397262
ARG,1992,Servicios,OPQ,"Administración pública, defensa, educación y salud",2599.180692,0.20984939
ARG,1992,Servicios,RSTU,Otros servicios,1454.723365,0.11744963
ARG,1993,Bienes,A,Agro y pesca,1223.159313,0.099081255
ARG,1993,Bienes,B,Petróleo y minería,24.7749207,0.002006877
ARG,1993,Bienes,C,Industria,1992.481818,0.16139974
ARG,1993,Bienes,DE,"Electricidad, gas y agua",190.5041904,0.015431672
ARG,1993,Bienes,F,Construcción,645.7084978,0.05230521
ARG,1993,Servicios,GI,"Comercio, hoteles y restaurantes",2464.006133,0.19959527
ARG,1993,Servicios,H,Transporte,831.5005761,0.067355178
ARG,1993,Servicios,JMN,Servicios empresariales,831.1325441,0.067325369
ARG,1993,Servicios,K,Finanzas,117.8443411,0.0095459064
ARG,1993,Servicios,L,Servicios inmobiliarios,61.10442601,0.0049497257
ARG,1993,Servicios,OPQ,"Administración pública, defensa, educación y salud",2540.766225,0.20581317
ARG,1993,Servicios,RSTU,Otros servicios,1422.029643,0.11519062
ARG,1994,Bienes,A,Agro y pesca,1214.584697,0.097822718
ARG,1994,Bienes,B,Petróleo y minería,30.1084834,0.0024249388
ARG,1994,Bienes,C,Industria,1929.68469,0.15541691
ARG,1994,Bienes,DE,"Electricidad, gas y agua",203.3096844,0.016374573
ARG,1994,Bienes,F,Construcción,615.2039658,0.049548559
ARG,1994,Servicios,GI,"Comercio, hoteles y restaurantes",2332.018195,0.18782087
ARG,1994,Servicios,H,Transporte,928.5913854,0.074788801
ARG,1994,Servicios,JMN,Servicios empresariales,949.4578087,0.076469384
ARG,1994,Servicios,K,Finanzas,134.6214039,0.010842415
ARG,1994,Servicios,L,Servicios inmobiliarios,69.80363701,0.0056219888
ARG,1994,Servicios,OPQ,"Administración pública, defensa, educación y salud",2570.261415,0.20700899
ARG,1994,Servicios,RSTU,Otros servicios,1438.537669,0.1158599
ARG,1995,Bienes,A,Agro y pesca,1169.94428,0.098851986
ARG,1995,Bienes,B,Petróleo y minería,28.30874241,0.0023918878
ARG,1995,Bienes,C,Industria,1690.296189,0.14281803
ARG,1995,Bienes,DE,"Electricidad, gas y agua",178.6049172,0.015090848
ARG,1995,Bienes,F,Construcción,727.2552122,0.061447904
ARG,1995,Servicios,GI,"Comercio, hoteles y restaurantes",2142.086807,0.18099113
ARG,1995,Servicios,H,Transporte,872.788404,0.073744424
ARG,1995,Servicios,JMN,Servicios empresariales,946.4283498,0.079966478
ARG,1995,Servicios,K,Finanzas,134.191864,0.01133826
ARG,1995,Servicios,L,Servicios inmobiliarios,69.5809128,0.0058790934
ARG,1995,Servicios,OPQ,"Administración pública, defensa, educación y salud",2485.006281,0.20996539
ARG,1995,Servicios,RSTU,Otros servicios,1390.821619,0.11751456
ARG,1996,Bienes,A,Agro y pesca,1151.396237,0.09486495
ARG,1996,Bienes,B,Petróleo y minería,28.95332165,0.0023854997
ARG,1996,Bienes,C,Industria,1652.133951,0.13612135
ARG,1996,Bienes,DE,"Electricidad, gas y agua",186.3258799,0.015351618
ARG,1996,Bienes,F,Construcción,768.8611308,0.063347414
ARG,1996,Servicios,GI,"Comercio, hoteles y restaurantes",2218.542202,0.18278842
ARG,1996,Servicios,H,Transporte,883.8288535,0.07281974
ARG,1996,Servicios,JMN,Servicios empresariales,1013.316268,0.083488367
ARG,1996,Servicios,K,Finanzas,143.6757456,0.01183762
ARG,1996,Servicios,L,Servicios inmobiliarios,74.49847724,0.0061380207
ARG,1996,Servicios,OPQ,"Administración pública, defensa, educación y salud",2574.674814,0.21213061
ARG,1996,Servicios,RSTU,Otros servicios,1441.007784,0.1187264
ARG,1997,Bienes,A,Agro y pesca,1147.59464,0.089919195
ARG,1997,Bienes,B,Petróleo y minería,29.84569352,0.002338544
ARG,1997,Bienes,C,Industria,1759.349764,0.13785295
ARG,1997,Bienes,DE,"Electricidad, gas y agua",215.374482,0.016875558
ARG,1997,Bienes,F,Construcción,759.5301167,0.059512593
ARG,1997,Servicios,GI,"Comercio, hoteles y restaurantes",2271.150276,0.17795482
ARG,1997,Servicios,H,Transporte,942.132082,0.073820278
ARG,1997,Servicios,JMN,Servicios empresariales,1092.110323,0.085571744
ARG,1997,Servicios,K,Finanzas,154.8477706,0.012133018
ARG,1997,Servicios,L,Servicios inmobiliarios,80.29137461,0.0062911897
ARG,1997,Servicios,OPQ,"Administración pública, defensa, educación y salud",2763.559884,0.21653733
ARG,1997,Servicios,RSTU,Otros servicios,1546.723991,0.12119277
ARG,1998,Bienes,A,Agro y pesca,1137.672192,0.08521159
ARG,1998,Bienes,B,Petróleo y minería,26.89700289,0.0020145841
ARG,1998,Bienes,C,Industria,1731.335107,0.12967691
ARG,1998,Bienes,DE,"Electricidad, gas y agua",242.0097905,0.018126521
ARG,1998,Bienes,F,Construcción,757.689537,0.056750908
ARG,1998,Servicios,GI,"Comercio, hoteles y restaurantes",2473.322886,0.18525176
ARG,1998,Servicios,H,Transporte,988.8372316,0.07406386
ARG,1998,Servicios,JMN,Servicios empresariales,1172.261252,0.087802313
ARG,1998,Servicios,K,Finanzas,166.2121835,0.012449284
ARG,1998,Servicios,L,Servicios inmobiliarios,86.1840286,0.0064551793
ARG,1998,Servicios,OPQ,"Administración pública, defensa, educación y salud",2929.258819,0.21940134
ARG,1998,Servicios,RSTU,Otros servicios,1639.463258,0.12279572
ARG,1999,Bienes,A,Agro y pesca,1118.714675,0.083106145
ARG,1999,Bienes,B,Petróleo y minería,22.77047752,0.0016915543
ARG,1999,Bienes,C,Industria,1633.909101,0.12137849
ARG,1999,Bienes,DE,"Electricidad, gas y agua",239.7189358,0.017808042
ARG,1999,Bienes,F,Construcción,714.4343281,0.053073306
ARG,1999,Servicios,GI,"Comercio, hoteles y restaurantes",2457.113972,0.18253204
ARG,1999,Servicios,H,Transporte,1039.903619,0.077251501
ARG,1999,Servicios,JMN,Servicios empresariales,1297.576782,0.09639331
ARG,1999,Servicios,K,Finanzas,183.9803796,0.013667382
ARG,1999,Servicios,L,Servicios inmobiliarios,95.39716022,0.007086785
ARG,1999,Servicios,OPQ,"Administración pública, defensa, educación y salud",2986.342443,0.22184694
ARG,1999,Servicios,RSTU,Otros servicios,1671.412126,0.12416448
ARG,2000,Bienes,A,Agro y pesca,1091.429152,0.080261827
ARG,2000,Bienes,B,Petróleo y minería,22.77131549,0.0016745634
ARG,2000,Bienes,C,Industria,1575.130519,0.1158324
ARG,2000,Bienes,DE,"Electricidad, gas y agua",227.323542,0.016716983
ARG,2000,Bienes,F,Construcción,702.2064916,0.051639061
ARG,2000,Servicios,GI,"Comercio, hoteles y restaurantes",2554.382785,0.18784492
ARG,2000,Servicios,H,Transporte,1062.909309,0.078164525
ARG,2000,Servicios,JMN,Servicios empresariales,1299.661485,0.095574871
ARG,2000,Servicios,K,Finanzas,184.2759647,0.013551338
ARG,2000,Servicios,L,Servicios inmobiliarios,95.55042645,0.0070266142
ARG,2000,Servicios,OPQ,"Administración pública, defensa, educación y salud",3066.463899,0.22550249
ARG,2000,Servicios,RSTU,Otros servicios,1716.254932,0.12621044
ARG,2001,Bienes,A,Agro y pesca,1062.422107,0.078665987
ARG,2001,Bienes,B,Petróleo y minería,26.14305303,0.0019357363
ARG,2001,Bienes,C,Industria,1521.151048,0.11263212
ARG,2001,Bienes,DE,"Electricidad, gas y agua",206.5541499,0.015294096
ARG,2001,Bienes,F,Construcción,759.2145077,0.056215283
ARG,2001,Servicios,GI,"Comercio, hoteles y restaurantes",2537.105085,0.18785742
ARG,2001,Servicios,H,Transporte,1016.507897,0.075266317
ARG,2001,Servicios,JMN,Servicios empresariales,1268.591558,0.0939316
ARG,2001,Servicios,K,Finanzas,179.8706325,0.013318342
ARG,2001,Servicios,L,Servicios inmobiliarios,93.26618187,0.0069058016
ARG,2001,Servicios,OPQ,"Administración pública, defensa, educación y salud",3099.763754,0.22951892
ARG,2001,Servicios,RSTU,Otros servicios,1734.892373,0.12845838
ARG,2002,Bienes,A,Agro y pesca,1062.055696,0.079183057
ARG,2002,Bienes,B,Petróleo y minería,28.05856609,0.0020919458
ARG,2002,Bienes,C,Industria,1420.925277,0.10593908
ARG,2002,Bienes,DE,"Electricidad, gas y agua",168.7839315,0.012583923
ARG,2002,Bienes,F,Construcción,648.6324976,0.048359707
ARG,2002,Servicios,GI,"Comercio, hoteles y restaurantes",2337.775844,0.17429616
ARG,2002,Servicios,H,Transporte,935.0437212,0.069713496
ARG,2002,Servicios,JMN,Servicios empresariales,1228.082354,0.091561407
ARG,2002,Servicios,K,Finanzas,174.126927,0.012982277
ARG,2002,Servicios,L,Servicios inmobiliarios,90.28796651,0.006731546
ARG,2002,Servicios,OPQ,"Administración pública, defensa, educación y salud",3550.173543,0.26468816
ARG,2002,Servicios,RSTU,Otros servicios,1768.717664,0.13186923
ARG,2003,Bienes,A,Agro y pesca,1015.346218,0.072168507
ARG,2003,Bienes,B,Petróleo y minería,36.22405608,0.0025747239
ARG,2003,Bienes,C,Industria,1587.300394,0.11282171
ARG,2003,Bienes,DE,"Electricidad, gas y agua",179.5761472,0.012763865
ARG,2003,Bienes,F,Construcción,790.6650027,0.056198675
ARG,2003,Servicios,GI,"Comercio, hoteles y restaurantes",2616.501223,0.18597499
ARG,2003,Servicios,H,Transporte,875.691898,0.062242195
ARG,2003,Servicios,JMN,Servicios empresariales,1276.20617,0.090709843
ARG,2003,Servicios,K,Finanzas,180.9502904,0.012861537
ARG,2003,Servicios,L,Servicios inmobiliarios,93.82600407,0.0066689397
ARG,2003,Servicios,OPQ,"Administración pública, defensa, educación y salud",3722.676464,0.26459941
ARG,2003,Servicios,RSTU,Otros servicios,1694.139197,0.12041558
ARG,2004,Bienes,A,Agro y pesca,1032.854734,0.068871409
ARG,2004,Bienes,B,Petróleo y minería,43.34844724,0.0028905021
ARG,2004,Bienes,C,Industria,1789.483808,0.11932392
ARG,2004,Bienes,DE,"Electricidad, gas y agua",170.7592028,0.011386332
ARG,2004,Bienes,F,Construcción,932.4279087,0.062174886
ARG,2004,Servicios,GI,"Comercio, hoteles y restaurantes",2912.878901,0.19423261
ARG,2004,Servicios,H,Transporte,983.0675106,0.065551564
ARG,2004,Servicios,JMN,Servicios empresariales,1326.058365,0.088422418
ARG,2004,Servicios,K,Finanzas,188.0187167,0.012537207
ARG,2004,Servicios,L,Servicios inmobiliarios,97.49111117,0.0065007694
ARG,2004,Servicios,OPQ,"Administración pública, defensa, educación y salud",3708.692054,0.24729794
ARG,2004,Servicios,RSTU,Otros servicios,1811.776682,0.12081042
ARG,2005,Bienes,A,Agro y pesca,1056.435923,0.067077048
ARG,2005,Bienes,B,Petróleo y minería,41.38098978,0.002627433
ARG,2005,Bienes,C,Industria,1834.472358,0.11647747
ARG,2005,Bienes,DE,"Electricidad, gas y agua",194.6467977,0.01235885
ARG,2005,Bienes,F,Construcción,1075.694592,0.068299852
ARG,2005,Servicios,GI,"Comercio, hoteles y restaurantes",2988.438586,0.18974708
ARG,2005,Servicios,H,Transporte,1009.701674,0.064109713
ARG,2005,Servicios,JMN,Servicios empresariales,1501.893651,0.095360816
ARG,2005,Servicios,K,Finanzas,212.949991,0.013520988
ARG,2005,Servicios,L,Servicios inmobiliarios,110.4184286,0.0070108767
ARG,2005,Servicios,OPQ,"Administración pública, defensa, educación y salud",3724.881262,0.23650657
ARG,2005,Servicios,RSTU,Otros servicios,1998.674735,0.1269033
ARG,2006,Bienes,A,Agro y pesca,1058.452063,0.064943194
ARG,2006,Bienes,B,Petróleo y minería,49.65354285,0.0030465806
ARG,2006,Bienes,C,Industria,1918.226003,0.11769614
ARG,2006,Bienes,DE,"Electricidad, gas y agua",180.927676,0.011101136
ARG,2006,Bienes,F,Construcción,1113.616839,0.068327926
ARG,2006,Servicios,GI,"Comercio, hoteles y restaurantes",3085.437554,0.18931246
ARG,2006,Servicios,H,Transporte,1016.628064,0.062377006
ARG,2006,Servicios,JMN,Servicios empresariales,1639.508768,0.10059495
ARG,2006,Servicios,K,Finanzas,232.4621168,0.014263123
ARG,2006,Servicios,L,Servicios inmobiliarios,120.5358193,0.0073956875
ARG,2006,Servicios,OPQ,"Administración pública, defensa, educación y salud",3862.165181,0.23696995
ARG,2006,Servicios,RSTU,Otros servicios,2020.508521,0.12397186
ARG,2007,Bienes,A,Agro y pesca,1069.256083,0.06304051
ARG,2007,Bienes,B,Petróleo y minería,49.52432214,0.0029198232
ARG,2007,Bienes,C,Industria,2008.550744,0.11841884
ARG,2007,Bienes,DE,"Electricidad, gas y agua",211.0381733,0.012442253
ARG,2007,Bienes,F,Construcción,1224.575038,0.072197706
ARG,2007,Servicios,GI,"Comercio, hoteles y restaurantes",3134.105937,0.1847786
ARG,2007,Servicios,H,Transporte,1117.219524,0.065868311
ARG,2007,Servicios,JMN,Servicios empresariales,1782.57489,0.1050959
ARG,2007,Servicios,K,Finanzas,252.747128,0.014901302
ARG,2007,Servicios,L,Servicios inmobiliarios,131.0539652,0.0077265953
ARG,2007,Servicios,OPQ,"Administración pública, defensa, educación y salud",3875.131191,0.22846748
ARG,2007,Servicios,RSTU,Otros servicios,2105.635767,0.12414271
ARG,2008,Bienes,A,Agro y pesca,1083.715437,0.062389169
ARG,2008,Bienes,B,Petróleo y minería,53.66346586,0.0030893893
ARG,2008,Bienes,C,Industria,2030.246104,0.11688065
ARG,2008,Bienes,DE,"Electricidad, gas y agua",239.9497187,0.013813832
ARG,2008,Bienes,F,Construcción,1242.642999,0.071538582
ARG,2008,Servicios,GI,"Comercio, hoteles y restaurantes",3290.0636,0.18940796
ARG,2008,Servicios,H,Transporte,1170.327047,0.067375369
ARG,2008,Servicios,JMN,Servicios empresariales,1791.763308,0.10315127
ARG,2008,Servicios,K,Finanzas,254.0499322,0.014625577
ARG,2008,Servicios,L,Servicios inmobiliarios,131.7294928,0.0075836265
ARG,2008,Servicios,OPQ,"Administración pública, defensa, educación y salud",4000.201643,0.23029038
ARG,2008,Servicios,RSTU,Otros servicios,2081.897048,0.11985418
ARG,2009,Bienes,A,Agro y pesca,1074.4545210000001,0.061180457
ARG,2009,Bienes,B,Petróleo y minería,51.92848262,0.002956857
ARG,2009,Bienes,C,Industria,1931.651581,0.10999007
ARG,2009,Bienes,DE,"Electricidad, gas y agua",214.4158955,0.012209044
ARG,2009,Bienes,F,Construcción,1263.540477,0.071947187
ARG,2009,Servicios,GI,"Comercio, hoteles y restaurantes",3252.327536,0.1851906
ARG,2009,Servicios,H,Transporte,1156.698018,0.065863475
ARG,2009,Servicios,JMN,Servicios empresariales,1896.275201,0.10797571
ARG,2009,Servicios,K,Finanzas,268.8684294,0.015309623
ARG,2009,Servicios,L,Servicios inmobiliarios,139.413152,0.007938317
ARG,2009,Servicios,OPQ,"Administración pública, defensa, educación y salud",4167.645965,0.23730971
ARG,2009,Servicios,RSTU,Otros servicios,2144.835567,0.12212896
ARG,2010,Bienes,A,Agro y pesca,1088.624,0.060222343
ARG,2010,Bienes,B,Petróleo y minería,60.918,0.0033699649
ARG,2010,Bienes,C,Industria,2046.299,0.11320063
ARG,2010,Bienes,DE,"Electricidad, gas y agua",231.232,0.012791683
ARG,2010,Bienes,F,Construcción,1263.956,0.069921657
ARG,2010,Servicios,GI,"Comercio, hoteles y restaurantes",3383.231,0.18715928
ARG,2010,Servicios,H,Transporte,1187.487,0.065691411
ARG,2010,Servicios,JMN,Servicios empresariales,1957.427,0.10828426
ARG,2010,Servicios,K,Finanzas,277.539,0.015353371
ARG,2010,Servicios,L,Servicios inmobiliarios,143.909,0.0079610012
ARG,2010,Servicios,OPQ,"Administración pública, defensa, educación y salud",4228.407,0.23391417
ARG,2010,Servicios,RSTU,Otros servicios,2207.717,0.12213022
ARG,2011,Bienes,A,Agro y pesca,1075.586009,0.058177423
ARG,2011,Bienes,B,Petróleo y minería,66.25964696,0.0035839211
ARG,2011,Bienes,C,Industria,2110.69582,0.11416553
ARG,2011,Bienes,DE,"Electricidad, gas y agua",288.4390792,0.015601395
ARG,2011,Bienes,F,Construcción,1358.347449,0.073471718
ARG,2011,Servicios,GI,"Comercio, hoteles y restaurantes",3451.486346,0.1866876
ARG,2011,Servicios,H,Transporte,1205.69567,0.065214932
ARG,2011,Servicios,JMN,Servicios empresariales,1940.624832,0.10496655
ARG,2011,Servicios,K,Finanzas,290.7402436,0.015725862
ARG,2011,Servicios,L,Servicios inmobiliarios,150.754084,0.0081541445
ARG,2011,Servicios,OPQ,"Administración pública, defensa, educación y salud",4391.7458130000005,0.23754534
ARG,2011,Servicios,RSTU,Otros servicios,2157.65596,0.11670556
ARG,2012,Bienes,A,Agro y pesca,1066.080557,0.056732692
ARG,2012,Bienes,B,Petróleo y minería,67.57987048,0.0035963398
ARG,2012,Bienes,C,Industria,2104.593422,0.11199834
ARG,2012,Bienes,DE,"Electricidad, gas y agua",259.2978372,0.01379883
ARG,2012,Bienes,F,Construcción,1376.085676,0.073229969
ARG,2012,Servicios,GI,"Comercio, hoteles y restaurantes",3478.575671,0.18511638
ARG,2012,Servicios,H,Transporte,1270.332322,0.067602187
ARG,2012,Servicios,JMN,Servicios empresariales,1878.642265,0.099974096
ARG,2012,Servicios,K,Finanzas,305.8217603,0.016274653
ARG,2012,Servicios,L,Servicios inmobiliarios,158.5741237,0.0084387027
ARG,2012,Servicios,OPQ,"Administración pública, defensa, educación y salud",4621.706873,0.2459494
ARG,2012,Servicios,RSTU,Otros servicios,2204.000249,0.11728839
ARG,2013,Bienes,A,Agro y pesca,1032.812187,0.054004896
ARG,2013,Bienes,B,Petróleo y minería,67.93286309,0.0035521532
ARG,2013,Bienes,C,Industria,2159.413592,0.11291395
ARG,2013,Bienes,DE,"Electricidad, gas y agua",269.1024509,0.014071144
ARG,2013,Bienes,F,Construcción,1396.084305,0.073000096
ARG,2013,Servicios,GI,"Comercio, hoteles y restaurantes",3449.941278,0.18039457
ARG,2013,Servicios,H,Transporte,1301.084201,0.068032615
ARG,2013,Servicios,JMN,Servicios empresariales,1949.654353,0.10194582
ARG,2013,Servicios,K,Finanzas,275.7907384,0.01442087
ARG,2013,Servicios,L,Servicios inmobiliarios,143.0024947,0.0074774823
ARG,2013,Servicios,OPQ,"Administración pública, defensa, educación y salud",4780.247747,0.24995521
ARG,2013,Servicios,RSTU,Otros servicios,2299.351045,0.12023117
ARG,2014,Bienes,A,Agro y pesca,1073.9975,0.055409104
ARG,2014,Bienes,B,Petróleo y minería,67.48039382,0.0034814125
ARG,2014,Bienes,C,Industria,2167.722342,0.11183597
